individuals,value
2442,-1.1291730748982793
2443,1.9013726925237953
2444,0.5013143519821454
2445,1.5401372711546633
2446,0.4044527258462781
2447,-0.35680269746324533
2448,0.7120785696670122
2449,-0.2290362303229497
2450,-0.07020450911027051
2451,0.822761360049855
2452,1.2270843560728402
2453,2.2541316533249156
2454,-0.17798163509068132
2455,0.5950863974284417
2456,1.2082755137879193
2457,0.8810959068951241
2458,0.1996328964553277
2459,-1.3008143951126439
2460,-1.5645671998322668
2461,0.5821828169738785
2462,0.03562315516918287
2463,0.8228919059680976
2464,1.9890153226815126
2465,0.4647806443883012
2466,-1.0531506426880635
2467,0.945304616466943
2468,-1.8082355335446185
2469,0.558521899783006
2470,1.3861156932449497
2471,-0.5797118917559563
2472,0.47224016115615314
2473,0.42931284242854734
2474,0.6875206181817537
2475,0.06357322699497579
2476,-1.6846973353942483
2477,-0.8941008054578077
2478,-0.06449810575400604
2479,0.5407237207507225
2480,-1.7158523595736994
2481,-0.45497145460007543
2482,0.44039208412154995
2483,-0.46318802380890733
2484,-1.1252151043744374
2485,0.6668851637695857
2486,0.9303097253686505
2487,0.21953677517461642
2488,0.738262763315923
2489,-0.2967766182208454
2490,0.21803758014881996
2491,-1.7539634526147239
2492,0.03370798265902533
2493,-0.6384492795178539
2494,-0.09853525884366501
2495,-0.18661811091105374
2496,-0.17450799429719063
2497,-2.1294435237303742E-4
2498,0.21094571555017771
2499,0.5423225500412783
2500,1.045767231221287
2501,2.557186098424438
2502,-1.5961437483944414
2503,2.454900259340952
2504,1.4745710207378488
2505,-0.6788241731042345
2506,0.27930405332630753
2507,-0.884515407661643
2508,1.9603808963515992
2509,0.5532936586574698
2510,-0.017717893163769212
2511,0.6125600562824997
2512,-1.4360453700204148
2513,-1.0374278973426896
2514,-0.9997503470508144
2515,1.3248159403713335
2516,-1.9108669844335142
2517,-0.6825334641513626
2518,-0.16778245061088706
2519,0.17855017067588108
2520,1.6440784513887716
2521,-0.28931832404415325
2522,0.21770651146467915
2523,0.38665390608315225
2524,1.0464291318194154
2525,0.8309684006109834
2526,1.9877901565444207
2527,0.859770224827224
2528,-0.35589903376867765
2529,-0.5288894356730472
2530,0.021356637354648607
2531,0.5392739772655768
2532,0.9886711845324863
2533,-0.4119289292635735
2534,0.042889693919632245
2535,0.19045227251174862
2536,0.07362794307079547
2537,0.3064315731269005
2538,-0.039901823379271915
2539,0.4358783452427672
2540,2.894954919128529
2541,0.3435421237410259
2542,0.6144548184234288
2543,-0.3833438147661809
2544,-1.0673872254775258
2545,-0.16735591163242736
2546,1.7527418028026818
2547,-0.15194795715472756
2548,0.044234452866727315
2549,0.2364053425382456
2550,-0.8767287163710668
2551,0.6396037926097478
2552,-0.8117554979854432
2553,-0.14597293672938838
2554,0.1323778670679422
2555,-0.4385186536155389
2556,0.8281609139370069
2557,-0.21459129228497517
2558,0.17623582547473526
2559,-0.4866436732747443
2560,-1.1163875633561438
2561,0.8722570487781358
2562,-0.16762640654422584
2563,0.5223228428991626
2564,0.43620461239235264
2565,-0.07716508733559892
2566,0.5909458271005944
2567,0.09476905317165943
2568,0.715627611051696
2569,0.43784828570644924
2570,-1.0933873380332695
2571,-0.43838176950950203
2572,-0.949280968943896
2573,0.4858821288811941
2574,-1.9295690301683945
2575,0.5090936620469029
2576,0.9307898588246275
2577,-0.7603304878396953
2578,-0.12084244615293377
2579,1.0340091252015613
2580,0.6423631039274725
2581,-0.18885773199362194
2582,-0.25152762350703756
2583,-1.2231185266557323
2584,0.2107228616480913
2585,-0.058190746981390255
2586,-0.3702811920203232
2587,0.059029197784932486
2588,1.7189785173152656
2589,-1.152899106623859
2590,0.2931137248008122
2591,-0.6786371404712057
2592,0.3613925736710857
2593,-0.3731240875886126
2594,2.0128727788873513
2595,1.3725220156586375
2596,-0.44992071342422485
2597,-0.9598273899133601
2598,1.5799983915100688
2599,0.1923281565730622
2600,1.0364024117216366
2601,-0.8028006089723855
2602,0.010500555822516699
2603,1.351703713777103
2604,0.8245528739753774
2605,1.5047314483564596
2606,-0.8216188040573763
2607,-1.8077205220644457
2608,-0.2987009451806313
2609,-1.0964895344482448
2610,1.6863606989554378
2611,0.6796505057839586
2612,0.35658054147820545
2613,-0.6500980107129859
2614,-0.37533287668489407
2615,-0.9686760023570066
2616,0.7875034815244908
2617,0.4308818323438189
2618,-0.5397854912903997
2619,-1.5052002410819298
2620,0.386977586386072
2621,-0.6081850063317732
2622,-0.09940412938707469
2623,-1.7100744076827297
2624,0.08610976330143792
2625,1.4268941666170256
2626,-0.2997071051564074
2627,-1.3429515517625397
2628,0.4920107784349087
2629,1.187382573595955
2630,-1.06545754322151
2631,0.17341894012408732
2632,1.0275897662774887
2633,0.8631162749244701
2634,-0.06669295726914144
2635,1.0174713312213621
2636,0.4192707813495857
2637,0.7658303486107801
2638,0.29578554284777664
2639,-0.25270493674329386
2640,0.5182497085391663
2641,-1.3648896897041731
2642,-1.4529294285637686
2643,-1.161663313038631
2644,1.0673954029905566
2645,-0.8735485761717853
2646,0.09356715734490287
2647,0.9432203892272343
2648,1.0822729033399174
2649,0.11627241778404918
2650,0.7144918412532895
2651,-0.7259102736379286
2652,0.07252614139721908
2653,1.2747738771365484
2654,-0.5925819489299683
2655,1.9203175543792892
2656,-0.4140808404128505
2657,1.6177664807636007
2658,-0.15256753355178396
2659,0.6082646855838252
2660,-0.831380967935841
2661,1.4024384083344128
2662,-0.8367348493061142
2663,1.757961576371086
2664,0.3823860829530975
2665,0.3382624403796568
2666,0.34793398985752966
2667,0.9694867849906815
2668,0.6789608688728974
2669,-0.4264317486767788
2670,-1.6243366574235627
2671,-0.606782576985164
2672,0.8892234946851197
2673,-0.04665140718025373
2674,-0.9520762456919698
2675,0.38663708470155866
2676,1.4994229825183794
2677,-0.8641586196236887
2678,1.2810962579965126
2679,0.6638459225399105
2680,0.3905527055128315
2681,-0.5021759045945519
2682,-0.5550311822144984
2683,-1.8769194458372593
2684,0.02229454682398145
2685,-0.2512054621576147
2686,0.661831416211829
2687,0.19818002630981285
2688,1.2972712400096607
2689,1.5268018739826885
2690,2.827816638994049
2691,1.4606115703967757
2692,0.3721391638777567
2693,-0.15110836158062724
2694,-1.0991625952596726
2695,0.2709979941743658
2696,0.6087875306121373
2697,-0.5010158538263101
2698,0.7880087028798377
2699,-0.019562757160297418
2700,-0.20228278963604077
2701,-0.6433124439026937
2702,0.884747907763291
2703,0.9774289199114669
2704,0.4026269788219279
2705,0.8632057082312657
2706,1.048320881298859
2707,-1.029323515544293
2708,-0.14786897480576836
2709,0.13961314878921544
2710,1.0155121713218591
2711,0.5226254114635598
2712,0.08160469976867123
2713,0.319147728481523
2714,-0.707412093385213
2715,-0.03938534385667336
2716,-0.20258832799586626
2717,-1.4949157291468704
2718,-0.2507788229227923
2719,-1.3798954323086672
2720,2.8960167199728426
2721,-0.5085917696644501
2722,0.19903567425404192
2723,-0.4938427796608218
2724,-0.4311533141869125
2725,-1.7304132832261832
2726,0.012714841875331452
2727,0.27495087197008394
2728,-2.8703481401407416
2729,-0.6484363237991885
2730,0.529302718025441
2731,0.21587707746892595
2732,1.7310029060889116
2733,-0.48125827462671483
2734,-0.5098378329716174
2735,-0.04943404463402339
2736,-0.5901433736878233
2737,2.272005328672854
2738,1.2287650089646247
2739,-2.7334220781591734
2740,-0.16584456810042486
2741,0.5614386689117817
2742,0.772893733843184
2743,1.6141625792607242
2744,0.6032306019700336
2745,1.014999409417984
2746,0.7160812780043176
2747,0.23401783943518975
2748,-0.9592024864219699
2749,-2.025669443850639
2750,-0.07120600686360865
2751,0.1441530500645789
2752,-1.5354387200199056
2753,0.9529148216142862
2754,-1.0586096551879187
2755,1.2458953800859278
2756,0.03363506163586915
2757,0.7568395504947266
2758,0.7481238450311541
2759,-0.7782058165172588
2760,0.7718435782203461
2761,0.802705776605316
2762,0.045336705452655376
2763,-1.089037324153337
2764,0.4651502821480512
2765,-0.2676320396289311
2766,-1.1150544331531886
2767,1.491970665946834
2768,0.5556048957018335
2769,-2.0456182759046815
2770,-0.0651560116476959
2771,0.20786176067816434
2772,-0.6531292201324631
2773,-1.5165369210530668
2774,-0.8946055761083627
2775,0.6359091086106016
2776,-0.6875204840667493
2777,0.3169872806338535
2778,-0.5936338431207936
2779,1.2933683239665836
2780,1.1596791969860212
2781,0.009346219070422972
2782,0.5311553682074938
2783,-0.39816039534479203
2784,1.8540712073455654
2785,-0.16617552743069527
2786,-0.042711623478811765
2787,1.0621651132712273
2788,0.6366345050983948
2789,2.1990261747412347
2790,-0.7746196608121378
2791,0.6898140449127652
2792,-1.4003674441145606
2793,0.11892155510781555
2794,-0.4546817107703263
2795,1.9472234698818092
2796,0.06831615380950393
2797,-0.6028025046320722
2798,-0.7182075338130111
2799,0.26193355929755313
2800,-0.21868691348284428
2801,0.013582039125890611
2802,0.20185948827615868
2803,-0.8299939139358723
2804,-0.898294800563436
2805,-0.5844356287169862
2806,-0.9102487580120299
2807,-1.2492583481907409
2808,-0.5633750134733975
2809,0.4110667427490815
2810,-1.5071523425796165
2811,-0.13882982504449617
2812,-1.1398934572651969
2813,-1.0391397421390198
2814,-1.0995472777712176
2815,1.428939474131635
2816,-1.675074667422921
2817,0.8316045755801785
2818,0.5487350184705981
2819,-0.9551233292040813
2820,0.8248096133150972
2821,1.1690720804849792
2822,-0.5304403796902593
2823,-0.20247044648661225
2824,-0.17086023879140633
2825,1.0660407154527585
2826,-0.07703963869429073
2827,0.7195691224550512
2828,-1.7801422420522326
2829,1.1893619604527093
2830,1.161612854220563
2831,1.1581155372044873
2832,-1.850480998940952
2833,-1.2306428448801494
2834,-0.1404964775034417
2835,0.9889515432363305
2836,-1.562201022192396
2837,-0.2888540453281979
2838,-1.0141241359284558
2839,1.004019088345602
2840,1.2987597558456827
2841,0.07413791191680294
2842,-0.3414401462477242
2843,0.5352240452521133
2844,0.30207156948402347
2845,0.14400553886529543
2846,-1.207029949783131
2847,-0.5272449277845609
2848,0.6657333286854827
2849,0.39471397198741687
2850,0.872275401508614
2851,-1.6548079963414128
2852,-1.4044108157983368
2853,0.011286501453266902
2854,0.18824225335775177
2855,-1.6565888440721297
2856,-1.2045213615496915
2857,0.9629484158791675
2858,-0.1139143703172365
2859,-2.129522138159186
2860,0.06426293100746173
2861,1.5588273623762132
2862,-2.046667027893315
2863,-0.40282339814558116
2864,-0.7290149621904681
2865,1.2803423647276162
2866,2.0631762898662163
2867,0.12191185369749692
2868,-1.6009336330391382
2869,0.13056054994961253
2870,0.7367544736138522
2871,0.9840638060184977
2872,0.5464559995320597
2873,-0.2979789668084017
2874,-0.34198679171389423
2875,-1.2459570699253193
2876,0.03714872485588522
2877,0.042551573685791336
2878,-0.5530693017165009
2879,0.8962131660623153
2880,-0.2058504110647785
2881,1.3230881579868248
2882,0.47907246855224866
2883,0.9616106914553447
2884,0.8829204217177752
2885,-0.21043324120336
2886,0.694603312396414
2887,-0.7525986445250825
2888,-0.02808881743289612
2889,-0.7444438481510347
2890,-1.7322664068021676
2891,-0.163972562365191
2892,1.6171485343802567
2893,-1.588222698393953
2894,-1.2622329544148205
2895,-0.3475653562563229
2896,-0.05690849718300461
2897,1.2626034614868382
2898,2.533582547956818
2899,1.1537376715486827
2900,1.2783758479323395
2901,1.4844626665569818
2902,-0.6679882744019744
2903,1.1032861497853341
2904,-0.6204833969687824
2905,-0.14593757610231395
2906,-0.6413077322682165
2907,0.8562483240812758
2908,1.6917159666738495
2909,-1.272732532114791
2910,-1.1854803410947454
2911,0.5060776449970246
2912,-0.6526071004379678
2913,-1.7766433687403798
2914,-0.44221462713246334
2915,0.8490348007362348
2916,-0.15898969960802756
2917,2.001840589769642
2918,0.25727078672130504
2919,0.6268515746621378
2920,-0.9985662804103952
2921,1.5509232648950115
2922,-1.4389184011925076
2923,-1.312733007890593
2924,-0.9686605415144575
2925,1.5724947320184057
2926,-0.7933660140534461
2927,0.2754791776464402
2928,1.3663472206382696
2929,-1.7064926402801468
2930,-0.9450542766822717
2931,-0.3203539556708153
2932,0.6937441027655273
2933,1.797519532447296
2934,0.22687161411912196
2935,1.7355100989101402
2936,-1.4697593246800291
2937,0.29539879228682564
2938,-1.551581247147631
2939,1.391404393553524
2940,-0.6112100214245129
2941,1.249092080929444
2942,1.5813338611488363
2943,-1.6829991997131146
2944,1.1767575775217698
2945,1.594839259314892
2946,1.5680285852707785
2947,0.004736794378479866
2948,-1.8503321686186283
2949,0.7217166460247927
2950,2.2100180831741016
2951,0.6860885654608193
2952,0.8691982474277299
2953,-1.9881587934383704
2954,0.8383559689095497
2955,0.7312852711837914
2956,0.657852683753863
2957,0.4890828220363931
2958,0.3489970747483343
2959,-0.9612263656936108
2960,3.783182852625636
2961,-0.6072062701556022
2962,0.48079948145871537
2963,-1.858177851129734
2964,-1.2040306934196547
2965,2.2390098753545806
2966,0.416644177741397
2967,-0.48061800450501263
2968,-1.5047273850890284
2969,0.5689351442588799
2970,-0.782732731950027
2971,0.22941460662788815
2972,0.13834376311013089
2973,-0.4063943741425268
2974,-2.1836549539853287
2975,0.22040751006174644
2976,2.2269258393636258
2977,-0.28734743317863654
2978,-0.2898186635602445
2979,1.7691374613676119
2980,0.11812949503783712
2981,-0.20582664906370207
2982,-0.6289898948307845
2983,-0.020486067131845198
2984,-0.7322696083311462
2985,-0.28558507517449294
2986,0.35677401607648673
2987,0.7190343097324506
2988,-0.14917652456337277
2989,1.7510363651142926
2990,-0.7949342104013661
2991,0.2738823818616963
2992,-0.44991173609246876
2993,0.9367216212004555
2994,-0.4561822518083145
2995,0.07792919901222047
2996,0.5052201704189516
2997,0.7699920442233946
2998,-0.06589953217920064
2999,-0.5226408537957974
3000,1.300301568806506
3001,-0.7871134074622647
3002,1.70132063900856
3003,-0.7392291715599532
3004,-1.1245830362707303
3005,1.817056599002125
3006,0.6547409447490838
3007,-0.5690955643038405
3008,-0.5275713060825377
3009,-1.8280079682219967
3010,0.8689835422616977
3011,-0.7870399918790807
3012,-0.8344226607805686
3013,0.5085811213030197
3014,-1.3130743955896125
3015,-0.0633419812763962
3016,-0.6789956641893308
3017,-0.9428496459441179
3018,-1.290678242227756
3019,-0.10538883223668136
3020,0.9024370900694426
3021,-1.156862862610589
3022,-1.1405601222599562
3023,-0.3009220653161274
3024,-0.8060761069267793
3025,2.360897493972116
3026,0.09830615706211725
3027,0.6179965779580461
3028,0.0226211458329848
3029,-2.2071801424635242
3030,0.7702258117112118
3031,0.7436269161991023
3032,-0.439592654474004
3033,0.6977811710490014
3034,0.48570374608916983
3035,0.4627133852815169
3036,-1.4157707491379066
3037,0.8484585537614103
3038,1.5149166802754757
3039,-0.5294760798053024
3040,-0.4333224281508683
3041,1.1903099231616237
3042,-0.5598578573701667
3043,1.4654396036459347
3044,-1.8036890761787134
3045,-0.46708901495109834
3046,1.6711549078005945
3047,-0.6114565057702291
3048,0.06866921672422288
3049,0.5081808191458363
3050,-1.5925123986544432
3051,-2.719291737408622
3052,-0.8397354130123316
3053,-0.3427484492681873
3054,-0.5837495399780661
3055,-1.1338217003210715
3056,1.159636082083615
3057,1.553715168979821
3058,-0.1944597203550266
3059,1.0342711531166224
3060,-0.7567726355202671
3061,0.7995687772688176
3062,1.2277646852611919
3063,-0.13294310176846622
3064,0.6301601939638862
3065,-0.10343032002856202
3066,-0.6601173876501826
3067,0.5380783984993999
3068,0.25218068341647176
3069,1.963726944532219
3070,0.7907818793591258
3071,-0.7744158336448064
3072,-0.8494511171259548
3073,1.9032519059214186
3074,0.6442594793965095
3075,0.09439190146395818
3076,0.18311046455513613
3077,0.6387343826431673
3078,1.710293684092153
3079,0.6968050140090775
3080,-1.6356836764862333
3081,1.3902533547389948
3082,1.6677566196718834
3083,-1.2037745036045187
3084,1.5159281139281648
3085,0.3542997482841779
3086,0.6989493801829254
3087,-1.4200359578037889
3088,-0.48782896234302947
3089,0.4947988424998965
3090,1.318318152732972
3091,-1.0324934867597433
3092,-0.8553640619076629
3093,-1.6881712926778316
3094,-0.2958048810009844
3095,-1.0725480912857104
3096,1.7437320129311105
3097,-0.23215987131957933
3098,-0.2973538198829341
3099,1.8668343630847823
3100,0.9888695119451243
3101,-2.4117225150986483
3102,-1.047801429169979
3103,-0.43961404664166726
3104,-1.5404210654804802
3105,-2.0867564073502924
3106,-1.665848574174589
3107,-0.2642684155674901
3108,1.772438029352318
3109,-0.3031815700210686
3110,0.0774295327272097
3111,-0.6959309727533698
3112,0.8251813082299437
3113,-1.726001857931586
3114,0.26290622965409727
3115,-0.857590035588472
3116,0.5927818500815956
3117,1.6583395339457299
3118,0.3063121027499388
3119,-1.036922810569585
3120,-1.3116365919670796
3121,-0.1793372136573814
3122,0.7662170459022171
3123,-0.010388818147420353
3124,0.5189697940312797
3125,-0.01105425168770197
3126,1.165904722999491
3127,-0.28810414215521496
3128,-0.8100440847346787
3129,-0.4239301106474764
3130,-1.3504152055919763
3131,1.0446952060498578
3132,0.5442797009804415
3133,0.8326342147325483
3134,-0.6043324304060224
3135,0.16892308399319333
3136,0.18476448362231032
3137,0.5390075138745193
3138,-0.401404941097896
3139,0.21464850208083824
3140,-0.49753967793384496
3141,1.3514685428202056
3142,-0.6509536579747338
3143,0.14826332404505824
3144,-1.1428308577538142
3145,-0.8894974988881016
3146,-0.024414857942583797
3147,0.41001632671674443
3148,0.486746131490334
3149,0.9950528127324729
3150,-0.3648876373632179
3151,-0.9138963304470289
3152,-0.32477153149358123
3153,0.3478487142374749
3154,0.8215967727475475
3155,-0.33621448068048143
3156,0.930735042111566
3157,-0.46017676473210084
3158,-0.5939284582299157
3159,-0.0862378221826319
3160,0.6135272345723197
3161,0.8816900384273745
3162,1.561841599776845
3163,0.13727652383887154
3164,0.8840181294106118
3165,0.0052442830831095815
3166,-0.5279522075086844
3167,-0.4202668991235729
3168,0.9937211114883377
3169,0.09630169019052479
3170,1.8881129739204112
3171,-0.8208910108957862
3172,-0.8392121338858685
3173,-1.3255324342156882
3174,-0.17073955696824772
3175,0.14005253543179508
3176,1.0413081745384851
3177,0.19127144513771502
3178,-1.6908158229186525
3179,-0.38809816814113823
3180,-1.268546620512761
3181,1.5095386887693492
3182,0.7731019018465524
3183,1.2023990210309128
3184,1.0653404982417054
3185,0.40739475302202277
3186,0.519403059251732
3187,-0.745010788427776
3188,-0.14863398315343077
3189,-0.37871465445205255
3190,-5.413955781472363E-4
3191,-0.6788124996497564
3192,-0.9077375920063628
3193,1.4485058829916417
3194,-1.0920229936698818
3195,2.5438506711705897
3196,0.4119154310235396
3197,0.7802542526374088
3198,1.1812784408408512
3199,-0.06642094648819927
3200,-0.0036392425515012912
3201,-0.22864369791603847
3202,-0.6864185328415487
3203,-0.5444421780753329
3204,0.6978596178084452
3205,0.9476245123241148
3206,0.6633614875125297
3207,1.71905104066151
3208,-0.5634430539172344
3209,-1.4542310591826138
3210,-1.2381827484442602
3211,0.22309290712055999
3212,-0.24065828115667567
3213,-1.141957315311255
3214,-0.2584100669774212
3215,1.447592696610436
3216,-0.6923624775131643
3217,0.6823490870579758
3218,-0.4074060475381897
3219,-0.7780520984576682
3220,1.0017311907523294
3221,0.3079676829265849
3222,-0.17560574772970317
3223,-0.2591823490084875
3224,-0.20297174043873462
3225,-0.23617837891523819
3226,0.31772696615844787
3227,0.9080696670532148
3228,-0.38283568131138085
3229,-1.2394781904126198
3230,0.09633012837443168
3231,-0.34583984585552807
3232,-0.35255811255535247
3233,-1.3502115804584944
3234,0.013264183180514337
3235,0.481988088563451
3236,-0.7739588155450358
3237,-1.4567474518686756
3238,-1.7165701347478242
3239,-0.05336308649114872
3240,0.17379850989442797
3241,-1.7950180449862574
3242,0.10160935425276131
3243,1.1982938424391765
3244,0.9223599325697018
3245,2.3796985676750904
3246,-0.7579584685015105
3247,-0.5337494823671369
3248,-1.2234677400438942
3249,-0.2206042416127592
3250,1.291659879501582
3251,0.6720169369750204
3252,1.201464043927098
3253,-0.44799449246461026
3254,-0.6283035671031456
3255,-0.28523820193121396
3256,-0.9197864411148655
3257,-0.8927419074472035
3258,0.24710873132228675
3259,0.37525839411982764
3260,-0.5372224632028869
3261,-1.0363019565708282
3262,1.3539946565100245
3263,-0.23928088428632582
3264,-1.177591070510291
3265,-0.2548958599155198
3266,0.7233262814824981
3267,0.1810450827275707
3268,0.9468488070100438
3269,-0.07565440940135924
3270,-1.2466673198799774
3271,-0.8402744073381615
3272,0.09485869535576617
3273,-1.9007491309731275
3274,-0.4871185857928871
3275,-0.9619215874524909
3276,1.542905027499073
3277,-0.06549945284329943
3278,-0.012919419657603662
3279,-1.1013512716971956
3280,-0.5638941977152699
3281,1.3071396643600102
3282,-1.5167199348844926
3283,-2.1860932255098717
3284,-0.7279751862905685
3285,2.1005996131606013
3286,0.6478546789782821
3287,0.35462442669966016
3288,1.8541828229621011
3289,0.2621465165774108
3290,-2.5213365228645763
3291,-0.9684734803454664
3292,-1.03916974328788
3293,0.22760729160309096
3294,0.5619524916643744
3295,0.8465315614315277
3296,0.9322355906751862
3297,0.7856874342173765
3298,0.7196184814128119
3299,0.8387839717965222
3300,0.46888846824014274
3301,-1.376376585409653
3302,-0.6471851460642563
3303,-0.19061955220797266
3304,-1.7101982967275493
3305,1.4588729491298038
3306,-2.237918095532689
3307,0.22746350759908393
3308,-2.1032404867122194
3309,-0.6924266846171713
3310,0.8486515057847135
3311,-0.9026479169896787
3312,-1.0917868622297024
3313,0.7055805793392295
3314,-0.46079580487932287
3315,-0.5605468558320984
3316,-0.7180461249126062
3317,1.2861255820142263
3318,-0.23335672802162447
3319,-0.19116998540215144
3320,0.8765897118784759
3321,0.3341061329970227
3322,1.484785851118475
3323,-0.7260212849005936
3324,0.521087074315968
3325,-0.6484191375512272
3326,-0.054350767213584866
3327,3.6043801193576594E-4
3328,-1.246883917320643
3329,1.3160005546247444
3330,-0.413100620083395
3331,-0.23648299988509588
3332,1.9644328296556846
3333,-1.1415938339209852
3334,-1.4008478187868405
3335,-0.5518721747390974
3336,0.43678247130259595
3337,-0.314962208149837
3338,-1.0311202513166438
3339,1.5586308922471024
3340,-1.6443721083825544
3341,1.4724009277293217
3342,-0.4833254350745763
3343,-0.052800085601056784
3344,0.2801054947402877
3345,-1.4312041684168384
3346,-0.4282673417184337
3347,1.2135825352547098
3348,-2.5216322830183366
3349,-0.07787747020394764
3350,-0.7523931153510629
3351,0.5957644115885455
3352,-0.10071959346883301
3353,-0.17883069439059956
3354,0.38427858814219523
3355,0.37416502460543116
3356,1.5341826273949082
3357,-0.27655093547855214
3358,-0.391774215663525
3359,-0.4747386559568095
3360,0.42930853007227404
3361,1.1336626079036358
3362,2.6301703442907316
3363,0.06622037235951277
3364,-0.04746739926217617
3365,1.0526695385162341
3366,-0.6084801667942847
3367,0.16487802610188373
3368,-1.9691686457324604
3369,1.3803601436197135
3370,-1.453063987021194
3371,0.55138796014042
3372,-0.41070790893870956
3373,1.3604635535850576
3374,0.842831019253644
3375,0.8732586358760286
3376,1.628768325917366
3377,-0.724796908030916
3378,0.17469931157466045
3379,1.1730260029749178
3380,-1.140915832615185
3381,-0.10056593793973867
3382,-1.0203106193881166
3383,0.6815890084287327
3384,-0.5317066902976382
3385,-1.2890915188791536
3386,-0.41733750473751674
3387,-0.4416513849074495
3388,-0.31483289895536987
3389,-0.4521871411638491
3390,1.4622393281011863
3391,-0.5121542875355889
3392,0.6779517582434667
3393,1.8931581598730975
3394,-0.6228160505418521
3395,1.4140485989748561
3396,-0.0988391487177775
3397,2.3832351658758872
3398,-1.5838706414612118
3399,1.1196861759499732
3400,0.732587451126582
3401,1.092932596393908
3402,1.7006503324360198
3403,0.9301496164066068
3404,-1.949303969608048
3405,0.5676396218628696
3406,0.5107687345014094
3407,0.6732315288489942
3408,0.060634151839859034
3409,0.8793730595776607
3410,0.9991817516197108
3411,-1.7384398496227453
3412,0.5405218917560011
3413,0.41260353108101216
3414,-0.5274580404870041
3415,-2.1326552266060412
3416,-0.2381979794402415
3417,-0.4965342075190968
3418,0.5458931138262698
3419,1.3719977245975934
3420,2.4234415446246667
3421,0.06528539667103829
3422,-0.8245654900997049
3423,1.9453507079959649
3424,-2.6605859719487714
3425,0.10369298381290165
3426,0.9008698222958446
3427,0.27639771764553045
3428,2.1738712111553835
3429,-0.7440292203018138
3430,0.626361558821273
3431,-0.18036132026150647
3432,-0.1567232175729684
3433,-0.21598784508096744
3434,1.1659747193411834
3435,-2.8523531332118823
3436,-0.8375792444759035
3437,-1.518655148137084
3438,-0.42913807407699256
3439,1.1478480264777058
3440,0.6899538494424711
3441,1.1342714423013986
3442,-0.1134120275227416
3443,1.1170366855753102
3444,0.4207148604748107
3445,1.8164157847551288
3446,0.045300467461120014
3447,-0.4969095543407821
3448,-2.1132058178053974
3449,0.1013796309338413
3450,-0.17391842819775663
3451,-0.023047309446004263
3452,0.15395791686163757
3453,-0.5922889893303813
3454,-1.503266313551986
3455,-0.4620059307450678
3456,-0.03637019535957642
3457,0.6982240417164167
3458,0.5463864687864063
3459,0.039205088453251616
3460,1.073198558534972
3461,0.5161827053983925
3462,0.8559617672843124
3463,0.193326621313445
3464,0.28071492165150236
3465,-1.4932481215265814
3466,-0.9243109353928941
3467,-0.506777654544577
3468,0.010330189497295287
3469,-0.4592408315710979
3470,0.11278618781869733
3471,-0.27929892085126834
3472,-0.9614984421431088
3473,-0.6782395260721611
3474,0.8759601702992534
3475,2.406294937186333
3476,1.6951935927657587
3477,-1.622316060480767
3478,0.2358186735264868
3479,0.3037828674306924
3480,-2.273275288147409
3481,0.48386916571870936
3482,-1.0954550940992822
3483,0.5856668249065222
3484,1.04491886452887
3485,-0.8126276667029524
3486,0.5951430208933824
3487,-0.26255063031211917
3488,-0.25529048026395224
3489,2.6534410659163656
3490,0.6251005693238197
3491,-0.05512842595020515
3492,-1.795042958908689
3493,2.5778103454235186
3494,0.41331518538628653
3495,-1.3222291421628096
3496,-0.2566245968379958
3497,-0.045646772152025186
3498,-0.2681532379472042
3499,1.5187092287437642
3500,-0.15339865560260718
3501,0.03425044031974761
3502,-0.12934582007538498
3503,0.5905701702291104
3504,1.0939877799101452
3505,0.686531388503481
3506,-0.9243968032267621
3507,-0.3310714380319612
3508,0.1925287043994511
3509,0.4706537815379974
3510,0.46440059871257405
3511,2.4088438721932657
3512,0.5074933768145095
3513,-0.42114106076564867
3514,0.9477378789066494
3515,1.7000427637900093
3516,0.02178892316688795
3517,0.08223055618971999
3518,-0.6309030721239068
3519,0.16034493713677356
3520,-0.4648681957831303
3521,-0.016082743813436128
3522,0.12753096645211778
3523,1.600492022256705
3524,-0.9526884422945933
3525,0.06336300974900773
3526,0.598291947353836
3527,-1.1282646644452754
3528,0.3052243350809988
3529,0.5275200890396478
3530,-1.013516693576627
3531,-1.4017132149575868
3532,1.2682796848269045
3533,-0.7310370760240806
3534,0.3079158527615079
3535,1.7317468042485906
3536,-0.827486295002612
3537,-0.4407416033824369
3538,0.18333910819382207
3539,-2.4739236259194026
3540,0.021832768699404023
3541,0.5807215721236418
3542,-0.28905937635912443
3543,-0.509487682857921
3544,0.5373730283754103
3545,0.9087572218027273
3546,1.145613501448763
3547,-0.01672478176148542
3548,-0.2389953784278617
3549,-0.41891599691157555
3550,1.4907873623693133
3551,1.079933768962775
3552,1.1178891640071622
3553,-0.016834524645234376
3554,-0.03294775369148347
3555,-1.6082602883382278
3556,-1.521726995019631
3557,0.4576722731880078
3558,-1.3368446486033876
3559,1.6668918768834675
3560,0.30536885661992386
3561,-1.7377556595679808
3562,-0.8136763599918984
3563,-0.42495400654458804
3564,-0.5163876948702995
3565,0.6406001520328217
3566,-1.104847733676095
3567,-0.7908809455441854
3568,0.9366632929846046
3569,-1.3740242957356197
3570,-0.731325165731876
3571,0.7899132135112932
3572,-0.07599288152812483
