index,features,covariates
idx95,feature11,-0.6112330821386706
idx96,feature11,-0.6552450018630668
idx97,feature11,-0.0018647952228445436
idx98,feature11,-0.08702607078712328
idx99,feature11,0.04035802207373062
idx100,feature11,0.9671130796849985
idx101,feature11,1.1696394745143335
idx102,feature11,0.6278992593701407
idx103,feature11,0.805736040695546
idx104,feature11,0.8908973162598247
idx105,feature11,0.5316455487533719
idx106,feature11,-0.2748818257083262
idx107,feature11,-0.010452486876385298
idx108,feature11,-0.1714717053802735
idx109,feature11,-0.5947733398027175
idx110,feature11,-0.27237708230937685
idx111,feature11,-0.09883414681074175
idx112,feature11,0.2936949258531814
idx113,feature11,0.13124442540703635
idx114,feature11,0.16845775590571282
idx115,feature11,0.18706442115505098
idx116,feature11,0.21604788048575085
idx117,feature11,0.2171213419424435
idx118,feature11,-0.12459722177136381
idx119,feature11,0.41070222463267353
idx120,feature11,-0.040151587178213585
idx121,feature11,0.023540459252213267
idx122,feature11,0.16416391007894235
idx123,feature11,-0.03693120280813578
idx124,feature11,0.5123232425329054
idx125,feature11,0.40819748123372424
idx126,feature11,0.9828571810498233
idx127,feature11,-0.4180100199340047
idx128,feature11,0.535581574094578
idx129,feature11,1.0669449951574093
idx130,feature11,1.0240065368897058
idx131,feature11,-0.540742446482524
idx132,feature11,-0.28704772221750885
idx133,feature11,0.028907766535676213
idx134,feature11,-0.08988863467163684
idx135,feature11,-0.5969202627161028
idx136,feature11,-0.050170560774011067
idx137,feature11,0.9055679561679567
idx138,feature11,0.23537018670621748
idx139,feature11,0.06397417412096755
idx140,feature11,0.06039596926532558
idx141,feature11,-0.26414721114140033
idx142,feature11,0.10905955530205626
idx143,feature11,0.09868276122069453
idx144,feature11,-0.571872828726609
idx145,feature11,0.5073137557350066
idx146,feature11,0.04608314984275772
idx147,feature11,-0.4026237390547443
idx148,feature11,0.5305720872966794
idx149,feature11,-0.2559173399734238
idx150,feature11,-0.3385738721387532
idx151,feature11,-0.3514554096190642
idx152,feature11,-0.18327978140389198
idx153,feature11,-0.810896913083492
idx154,feature11,-0.6255459015612385
idx155,feature11,-0.7640224294745823
idx156,feature11,0.2722256967193296
idx157,feature11,0.19135826698182146
idx158,feature11,0.33233953829411467
idx159,feature11,-0.006516461535179078
idx160,feature11,0.03534853527583183
idx161,feature11,0.04250494498711576
idx162,feature11,-0.148571194304165
idx163,feature11,0.13518045074824248
idx164,feature11,0.4464842731890932
idx165,feature11,0.17239378124691895
idx166,feature11,-0.41765219944844045
idx167,feature11,-0.5074651413250537
idx168,feature11,0.02604520265116276
idx169,feature11,-0.04050940766377774
idx170,feature11,-0.06340991873988626
idx171,feature11,0.7173543807611896
idx172,feature11,0.19064262601069293
idx173,feature11,0.23572800719178164
idx174,feature11,0.9792789761941814
idx175,feature11,0.9095039815091629
idx176,feature11,1.1199024270209104
idx177,feature11,0.21676352145687935
idx178,feature11,-0.011525948333077869
idx179,feature11,0.32267838518388126
idx180,feature11,1.1123881968240623
idx181,feature11,0.6404229763648877
idx182,feature11,0.7144918168766762
idx183,feature11,0.9467173120078395
idx184,feature11,1.1367199898424274
idx185,feature11,1.0157766657217293
idx186,feature11,0.4175008138583933
idx187,feature11,0.15486057745427328
idx188,feature11,0.21175403465898057
idx189,feature11,0.0775713525724069
idx190,feature11,0.1004718636485155
idx191,feature11,0.012090203714159059
idx192,feature11,0.0750666091734576
idx193,feature11,0.0782869935435354
idx194,feature11,0.1956521128085917
idx195,feature11,0.22606685408154842
idx196,feature11,0.351304024029017
idx197,feature11,0.052166098097348984
idx198,feature11,0.2139009575723657
idx199,feature11,0.135896091719371
idx200,feature11,0.44219042736232295
idx201,feature11,0.37599363753294657
idx202,feature11,0.2886854390552828
idx203,feature11,0.15414493648314498
idx204,feature11,0.3301926153807295
idx205,feature11,-0.04587671494724069
idx206,feature11,0.11084865772987725
idx207,feature11,-0.02154492192887535
idx0,feature12,-0.17602150982207906
idx1,feature12,1.4883596362797114
idx2,feature12,0.9994632304070428
idx3,feature12,-0.9063438499402328
idx4,feature12,0.541500633487772
idx5,feature12,1.28355648734687
idx6,feature12,-0.7893642735532451
idx7,feature12,-0.027041441414334972
idx8,feature12,0.39109832099021646
idx9,feature12,-0.5216268236462492
idx10,feature12,-0.4654481820986989
idx11,feature12,-0.2514004465820832
idx12,feature12,-0.3054457219949164
idx13,feature12,0.47643296637890054
idx14,feature12,0.1041605758707666
idx15,feature12,0.015625881280007057
idx16,feature12,-0.09353135261301788
idx17,feature12,0.27980772096247447
idx18,feature12,-0.48784852651322846
idx19,feature12,0.9738628367904376
idx20,feature12,-0.15362116540754953
idx21,feature12,0.3249639708139866
idx22,feature12,0.15749472923869415
idx23,feature12,-0.5966501993838006
idx24,feature12,-0.6748736243234275
idx25,feature12,-0.5436716070383258
idx26,feature12,-0.15219892131773807
idx27,feature12,0.6499467453358914
idx28,feature12,-0.10704267146622617
idx29,feature12,0.4170542756292746
idx30,feature12,0.061493253176424775
idx31,feature12,-0.37335787728341074
idx32,feature12,0.09562711133189836
idx33,feature12,-0.25815610600868744
idx34,feature12,0.028070517065856816
idx35,feature12,-0.43593661723511234
idx36,feature12,-0.7427857796119218
idx37,feature12,-0.5738942939468181
idx38,feature12,-0.54793833930776
idx39,feature12,-0.8618987221336265
idx40,feature12,-0.11913174622962303
idx41,feature12,-0.4238475424717155
idx42,feature12,-0.44624788688624506
idx43,feature12,0.3573200238571959
idx44,feature12,-0.4274031526962439
idx45,feature12,0.12584979824039044
idx46,feature12,-0.40002495396737453
idx47,feature12,-0.038774955155278915
idx48,feature12,0.16496151071020396
idx49,feature12,-0.02419695323471209
idx50,feature12,-0.17175477755264484
idx51,feature12,-0.5358492645443632
idx52,feature12,0.01989261354944118
idx53,feature12,-0.34491299548718274
idx54,feature12,-0.2297112242124594
idx55,feature12,-0.24571147022283768
idx56,feature12,-0.17211033857509775
idx57,feature12,-0.6172727386860658
idx58,feature12,-0.752030366195696
idx59,feature12,-0.7484747559711674
idx60,feature12,-0.6553177680885208
idx61,feature12,-0.5461605341954958
idx62,feature12,-0.6012724926756875
idx63,feature12,-0.7385190473424876
idx64,feature12,-0.46082588880681186
idx65,feature12,-0.6019836147205934
idx66,feature12,-0.29335664723151955
idx67,feature12,-0.4512257412005849
idx68,feature12,-0.4618925718741704
idx69,feature12,-0.54793833930776
idx70,feature12,-0.6446509374149353
idx71,feature12,-0.4032250031694502
idx72,feature12,-0.5127377980849279
idx73,feature12,-0.7964754940023021
idx74,feature12,-0.42206973735945125
idx75,feature12,-0.5258935559156833
idx76,feature12,-0.43878110541473514
idx77,feature12,-0.365535534789448
idx78,feature12,-0.1632213130137765
idx79,feature12,-0.18882170663038164
idx80,feature12,0.48283306478305194
idx81,feature12,0.43305452163965286
idx82,feature12,0.3889649548554994
idx83,feature12,0.4408768641336155
idx84,feature12,0.3388308506896476
idx85,feature12,-0.01921909892037215
idx86,feature12,-0.26953405872717856
idx87,feature12,-0.6090948351696504
idx88,feature12,-0.3498908498015227
idx89,feature12,-0.2919344031417081
idx90,feature12,0.20122873500039481
idx91,feature12,1.012974549260251
idx92,feature12,-0.4234919814492626
idx93,feature12,0.6442577689766458
idx94,feature12,-0.10277593919679195
idx95,feature12,-0.882165700413439
idx96,feature12,-0.6172727386860658
idx97,feature12,-0.18633277947321167
idx98,feature12,0.14327228834058015
idx99,feature12,-0.3424240683300129
idx100,feature12,0.8511942840442045
idx101,feature12,1.524982421592355
idx102,feature12,0.8775057997057153
idx103,feature12,1.0467528463932718
idx104,feature12,0.7992823747660882
idx105,feature12,0.38256485645134825
idx106,feature12,-0.28340093860283977
idx107,feature12,0.09882716053397385
idx108,feature12,-0.16535467914849356
idx109,feature12,-0.7168298249728638
idx110,feature12,-0.00819670722433383
idx111,feature12,-0.0106856343815039
idx112,feature12,0.4547437440092767
idx113,feature12,0.19269527046152635
idx114,feature12,0.3338529963753078
idx115,feature12,0.42843222834776573
idx116,feature12,0.5016777989730529
idx117,feature12,0.044781885121140695
idx118,feature12,0.046204129210952134
idx119,feature12,0.276252110737946
idx120,feature12,0.0760712550969916
idx121,feature12,0.12656092028529625
idx122,feature12,0.21616229794341443
idx123,feature12,0.08211579247868997
idx124,feature12,0.39465393121474496
idx125,feature12,0.4575882321888996
idx126,feature12,1.1470210547249755
idx127,feature12,0.6716359677055151
idx128,feature12,0.6545690386277783
idx129,feature12,1.5637385730397155
idx130,feature12,1.2231111135298853
idx131,feature12,-0.7527414882406017
idx132,feature12,-0.23362239545944072
idx133,feature12,-0.3850913910243548
idx134,feature12,-0.11770950213981168
idx135,feature12,0.09633823337680399
idx136,feature12,-0.6080281521022917
idx137,feature12,0.09491598928699255
idx138,feature12,0.1834506838777523
idx139,feature12,-0.3360239699258616
idx140,feature12,0.1450500934528444
idx141,feature12,-0.159665702789248
idx142,feature12,0.09882716053397385
idx143,feature12,0.6040793734394736
idx144,feature12,-0.027752563459240594
idx145,feature12,0.22825137270681137
idx146,feature12,0.02238154070661125
idx147,feature12,0.46185496445833374
idx148,feature12,0.6552801606726841
idx149,feature12,-0.5283824830728533
idx150,feature12,-0.44695900893115065
idx151,feature12,-0.35593538718322115
idx152,feature12,-0.5507828274873828
idx153,feature12,-0.34206850730755994
idx154,feature12,0.017403686392271307
idx155,feature12,-0.5354937035219103
idx156,feature12,-0.15362116540754953
idx157,feature12,0.08033798736642572
idx158,feature12,-0.09850920692735773
idx159,feature12,-0.07930891171490388
idx160,feature12,-0.17211033857509775
idx161,feature12,-0.11166496475811322
idx162,feature12,-0.386869196136619
idx163,feature12,-0.21584434433679822
idx164,feature12,0.4245210571007844
idx165,feature12,-0.038774955155278915
idx166,feature12,-0.2119331730898169
idx167,feature12,-0.5827833195081393
idx168,feature12,-0.13477643121754848
idx169,feature12,-0.22082219865113817
idx170,feature12,-0.07468661842301674
idx171,feature12,0.34131977784681766
idx172,feature12,0.10664950302793667
idx173,feature12,-0.14899887211566248
idx174,feature12,0.5902124935638126
idx175,feature12,0.8903059965140181
idx176,feature12,0.9859519115538344
idx177,feature12,0.3093192858260611
idx178,feature12,0.1450500934528444
idx179,feature12,0.23714039826813263
idx180,feature12,0.9407956617023228
idx181,feature12,0.33740860659983635
idx182,feature12,0.9496846872636437
idx183,feature12,0.7708374929698603
idx184,feature12,0.868261213121941
idx185,feature12,1.0030188406315712
idx186,feature12,0.43021003346003
idx187,feature12,-0.027041441414334972
idx188,feature12,0.0035368065166101084
idx189,feature12,0.11233847938718224
idx190,feature12,0.057937642951896275
idx191,feature12,-0.016730171763202278
idx192,feature12,0.07144896180510446
idx193,feature12,-0.22331112580830811
idx194,feature12,0.046204129210952134
idx195,feature12,0.16816155991227966
idx196,feature12,0.2047843452249233
idx197,feature12,-0.0800200337598095
idx198,feature12,-0.1251762836113215
idx199,feature12,-0.027041441414334972
idx200,feature12,0.1144718455218993
idx201,feature12,0.13616106789152313
idx202,feature12,0.06860447362548178
idx203,feature12,-0.16286575199132358
idx204,feature12,0.09136037906246404
idx205,feature12,-0.30402347790510503
idx206,feature12,-0.41069178464096
idx207,feature12,-0.37975797568756203
idx0,feature13,-0.7071864420750562
idx1,feature13,1.4722573269872783
idx2,feature13,0.7174359880656619
idx3,feature13,-0.21473941595582627
idx4,feature13,0.35632848438293424
idx5,feature13,1.5944548873052309
idx6,feature13,0.23961610133611178
idx7,feature13,0.2545479727964102
idx8,feature13,0.19268736246088822
idx9,feature13,-0.6325270847735641
idx10,feature13,-0.5398885353055901
idx11,feature13,-0.12453872305279902
idx12,feature13,0.12716996727794605
idx13,feature13,0.006800799383703622
idx14,feature13,-0.28848457704546343
idx15,feature13,-0.04256579605646669
idx16,feature13,-0.42835659745927934
idx17,feature13,0.4611563166756417
idx18,feature13,-0.4938739926422214
idx19,feature13,0.7156075956419516
idx20,feature13,-0.47376167598141133
idx21,feature13,-0.2991501995171052
idx22,feature13,-0.49539765299531313
idx23,feature13,-0.5432405880823917
idx24,feature13,-0.617899945383884
idx25,feature13,-0.7757511579641818
idx26,feature13,-0.05262195438687183
idx27,feature13,0.6772113547440416
idx28,feature13,-0.5173383620798333
idx29,feature13,-0.08949453493169042
idx30,feature13,-0.10960685159250054
idx31,feature13,-0.6556867221405576
idx32,feature13,0.2706987725391821
idx33,feature13,-0.25161199650064486
idx34,feature13,-0.07425793140077364
idx35,feature13,-0.319871980319152
idx36,feature13,-0.6867693933436279
idx37,feature13,-0.6081485191240973
idx38,feature13,-0.3116442144124569
idx39,feature13,-0.3381559045562521
idx40,feature13,0.07749863976715743
idx41,feature13,-0.060240256152330224
idx42,feature13,-0.3335849234969771
idx43,feature13,-0.08918980286107211
idx44,feature13,-0.43932695200153943
idx45,feature13,-0.10747372709817225
idx46,feature13,0.11254282788826603
idx47,feature13,-0.5444595163648651
idx48,feature13,-0.04347999226832176
idx49,feature13,-0.2598397624073399
idx50,feature13,-0.04469892055079514
idx51,feature13,-0.4103774052927976
idx52,feature13,-0.11783461749919553
idx53,feature13,-0.2823899356330967
idx54,feature13,-0.12423399098218055
idx55,feature13,-0.11752988542857723
idx56,feature13,-0.11966300992290568
idx57,feature13,-0.6249087830081057
idx58,feature13,-0.4036732997391942
idx59,feature13,-0.5155099696561233
idx60,feature13,-0.5270897883396201
idx61,feature13,-0.5459831767179568
idx62,feature13,-0.6438021713864426
idx63,feature13,-0.7230325097472097
idx64,feature13,-0.5883409345339055
idx65,feature13,-0.6148526246777006
idx66,feature13,-0.5791989724153555
idx67,feature13,-0.5161194337973599
idx68,feature13,-0.5246519317746733
idx69,feature13,-0.3668007191943756
idx70,feature13,-0.626127711290579
idx71,feature13,-0.4338417747304094
idx72,feature13,-0.418909903270111
idx73,feature13,-0.6453258317395342
idx74,feature13,0.13356934076093105
idx75,feature13,0.02447525947956699
idx76,feature13,-0.034947494291008296
idx77,feature13,0.08877372638003578
idx78,feature13,0.32676947353295577
idx79,feature13,0.0031440145362834925
idx80,feature13,0.4370824830967932
idx81,feature13,0.6811728716620798
idx82,feature13,0.5711645941688607
idx83,feature13,0.6436908269760246
idx84,feature13,0.2801454667283505
idx85,feature13,0.7409003575032734
idx86,feature13,0.5723835224513341
idx87,feature13,0.4733455995003752
idx88,feature13,0.31884643969687904
idx89,feature13,0.6321110082925279
idx90,feature13,0.8353672993949575
idx91,feature13,1.203788372772525
idx92,feature13,-0.10229328189766045
idx93,feature13,0.8591364009031878
idx94,feature13,0.08328854910890585
idx95,feature13,-0.5408027315174452
idx96,feature13,-0.5819415610509204
idx97,feature13,0.06988033800169904
idx98,feature13,0.10248666955786088
idx99,feature13,0.22651262229952343
idx100,feature13,0.7402908933620368
idx101,feature13,1.2498029154358936
idx102,feature13,0.5937147673946176
idx103,feature13,0.8301868541944457
idx104,feature13,0.611389227490481
idx105,feature13,0.5446529040250656
idx106,feature13,-0.04957463368068848
idx107,feature13,0.2380924409830201
idx108,feature13,-0.04165159984461178
idx109,feature13,-0.3040259126469985
idx110,feature13,0.03696927437491872
idx111,feature13,0.1216847900068161
idx112,feature13,0.4053903477524862
idx113,feature13,0.24479654653662358
idx114,feature13,0.4352540906730832
idx115,feature13,0.6351583289987112
idx116,feature13,0.6677646605548733
idx117,feature13,0.10675291854651763
idx118,feature13,0.18415486448357474
idx119,feature13,0.16129995918719958
idx120,feature13,-0.030376513231733262
idx121,feature13,0.2630804707737237
idx122,feature13,0.40264775911692136
idx123,feature13,0.33377831115717754
idx124,feature13,0.521493266658072
idx125,feature13,0.5379487984714623
idx126,feature13,1.1851997164648065
idx127,feature13,2.1344401164409215
idx128,feature13,0.909417192555213
idx129,feature13,1.2303000629163203
idx130,feature13,1.4859702701651036
idx131,feature13,-0.35674456086397055
idx132,feature13,0.03696927437491872
idx133,feature13,0.4209316833540213
idx134,feature13,-0.08431408973117878
idx135,feature13,0.30208617581287056
idx136,feature13,-0.018796694548236608
idx137,feature13,-0.3092063578475102
idx138,feature13,-0.24429842680580474
idx139,feature13,-0.5871220062514322
idx140,feature13,-0.018796694548236608
idx141,feature13,0.045501772352232184
idx142,feature13,0.12046586172434273
idx143,feature13,0.21523753568664508
idx144,feature13,0.04062605922233885
idx145,feature13,-0.41311999392836257
idx146,feature13,0.0034487466069019635
idx147,feature13,0.8283584617707359
idx148,feature13,0.8701067554454477
idx149,feature13,-0.11844408164043231
idx150,feature13,-0.4838178343118164
idx151,feature13,0.04062605922233885
idx152,feature13,-0.3274902820846104
idx153,feature13,0.045501772352232184
idx154,feature13,0.2414444937598219
idx155,feature13,-0.10716899502755378
idx156,feature13,-0.5219093431391083
idx157,feature13,-0.27629529422073
idx158,feature13,-0.32870921036708367
idx159,feature13,-0.3533925080871688
idx160,feature13,-0.2592302982661032
idx161,feature13,-0.2397274457465297
idx162,feature13,-0.3890461603495141
idx163,feature13,-0.6879883216261011
idx164,feature13,0.10431506198157087
idx165,feature13,-0.3268808179433737
idx166,feature13,-0.43871748786030274
idx167,feature13,-0.5919977193813255
idx168,feature13,-0.4972260454190232
idx169,feature13,-0.46370551765100626
idx170,feature13,-0.4551730196736929
idx171,feature13,-0.030985977372970035
idx172,feature13,-0.11539676093424894
idx173,feature13,-0.27385743765578335
idx174,feature13,0.1445396953031911
idx175,feature13,0.43647301895555657
idx176,feature13,0.41971275507154815
idx177,feature13,0.011067048372360356
idx178,feature13,0.10096300920476921
idx179,feature13,0.3002577833891606
idx180,feature13,0.3298167942391391
idx181,feature13,0.2969057306123589
idx182,feature13,0.4075234722468147
idx183,feature13,0.35389062781798764
idx184,feature13,0.11223809581764756
idx185,feature13,0.28928742884690056
idx186,feature13,0.10522925819342595
idx187,feature13,0.06744248143675229
idx188,feature13,-0.1275860437589824
idx189,feature13,0.006191335242466849
idx190,feature13,-0.002950626876083221
idx191,feature13,-0.04957463368068848
idx192,feature13,-0.10016015740333216
idx193,feature13,-0.3774663416660174
idx194,feature13,-0.2046832576254212
idx195,feature13,-0.014835177630198176
idx196,feature13,-0.10716899502755378
idx197,feature13,-0.20559745383727618
idx198,feature13,-0.3192625161779153
idx199,feature13,-0.20072174070738286
idx200,feature13,-0.31682465961296863
idx201,feature13,-0.3049401088588535
idx202,feature13,-0.3674101833356123
idx203,feature13,-0.6008349494292572
idx204,feature13,-0.47650426461697637
idx205,feature13,-0.6041870022060589
idx206,feature13,-0.820546772345077
idx207,feature13,-0.8013486518961218
idx0,feature14,-0.6202080463143321
idx1,feature14,1.039851593321716
idx2,feature14,0.7995284385537109
idx3,feature14,-0.35939032809403004
idx4,feature14,0.3235178040842913
idx5,feature14,1.658592223262489
idx6,feature14,0.5409065664175835
idx7,feature14,0.5914110263536008
idx8,feature14,-0.3632940544658961
idx9,feature14,-0.7329281453019652
idx10,feature14,-0.6280154990580644
idx11,feature14,-0.3249887394419603
idx12,feature14,0.006096053471931157
idx13,feature14,-0.07344237135484002
idx14,feature14,-0.6367988833947629
idx15,feature14,0.008535882454347455
idx16,feature14,0.07050753860772148
idx17,feature14,0.1383347843188945
idx18,feature14,-0.2581374253237537
idx19,feature14,0.4340420569877496
idx20,feature14,-0.3952558141355496
idx21,feature14,-0.08832532814757955
idx22,feature14,-0.25203785286771296
idx23,feature14,-0.3613421912799631
idx24,feature14,-0.4235578303315786
idx25,feature14,-0.7736732893083172
idx26,feature14,0.049281026460699595
idx27,feature14,0.7578073629543922
idx28,feature14,-0.46942661520100504
idx29,feature14,-0.11857920752954156
idx30,feature14,0.1485820660450429
idx31,feature14,-0.24959802388529667
idx32,feature14,0.3818297167640409
idx33,feature14,-0.5106597250038405
idx34,feature14,0.006096053471931157
idx35,feature14,-0.278388005877809
idx36,feature14,-0.4874813496708856
idx37,feature14,-0.4948008366181345
idx38,feature14,-0.33230822638920915
idx39,feature14,-0.05685153427440927
idx40,feature14,0.26666978879399167
idx41,feature14,-0.2503299725800216
idx42,feature14,-0.2947348600599982
idx43,feature14,-0.2120246575560857
idx44,feature14,-0.3301123803050345
idx45,feature14,0.007315967963139307
idx46,feature14,0.4350179885807161
idx47,feature14,-0.6355789689035549
idx48,feature14,-0.7407355980456972
idx49,feature14,-0.5121236223932902
idx50,feature14,-0.26911665574462706
idx51,feature14,-0.21592838392795183
idx52,feature14,-0.23471506709255727
idx53,feature14,-0.11589539564888365
idx54,feature14,-0.1461492750308458
idx55,feature14,-0.14297749735370455
idx56,feature14,-0.36622184924479567
idx57,feature14,-0.619720080517849
idx58,feature14,-0.608496867198734
idx59,feature14,-0.5858064576622624
idx60,feature14,-0.489189229958577
idx61,feature14,-0.4360009581419018
idx62,feature14,-0.6699805575556247
idx63,feature14,-0.5782429878167719
idx64,feature14,-0.4338051120577271
idx65,feature14,-0.5587243559574415
idx66,feature14,-0.42575367641575335
idx67,feature14,-0.4828456746042946
idx68,feature14,-0.6219159266020235
idx69,feature14,-0.19811763235631286
idx70,feature14,-0.4184341894685044
idx71,feature14,-0.3308443289997594
idx72,feature14,-0.3713454901078699
idx73,feature14,-0.4118466512159804
idx74,feature14,0.39085708399898117
idx75,feature14,0.5811637446274523
idx76,feature14,0.6199570254478715
idx77,feature14,0.34157253855417197
idx78,feature14,0.493085918362224
idx79,feature14,0.22299685000874
idx80,feature14,0.5570094377015309
idx81,feature14,0.9151763323202434
idx82,feature14,0.8807747436681737
idx83,feature14,0.8068479255009599
idx84,feature14,0.6460631955597257
idx85,feature14,0.7324331415372626
idx86,feature14,0.9993504322136055
idx87,feature14,0.8624760263000513
idx88,feature14,0.4843025340255255
idx89,feature14,0.7685426104770239
idx90,feature14,0.9173721784044181
idx91,feature14,1.1567194015794566
idx92,feature14,-0.06392703832341656
idx93,feature14,0.3096107788845185
idx94,feature14,-0.03977273139749518
idx95,feature14,-0.5262746304913047
idx96,feature14,-0.6968186763622038
idx97,feature14,0.03366612097323539
idx98,feature14,0.11174064841055681
idx99,feature14,0.3247377185754995
idx100,feature14,0.8188030875147997
idx101,feature14,1.016185252192278
idx102,feature14,0.6704614853838887
idx103,feature14,0.7853774304556963
idx104,feature14,0.5867753512870097
idx105,feature14,0.7229178085058393
idx106,feature14,0.0270785827207113
idx107,feature14,0.3215659408983584
idx108,feature14,0.150533929230976
idx109,feature14,-0.1388297880835969
idx110,feature14,0.09100210206001827
idx111,feature14,0.25959428474498436
idx112,feature14,0.5240717464389111
idx113,feature14,0.2359279436155463
idx114,feature14,0.5016253198006811
idx115,feature14,0.6514308193210417
idx116,feature14,0.528707421505502
idx117,feature14,0.13491902374351164
idx118,feature14,0.18981517584787838
idx119,feature14,0.27398927574124055
idx120,feature14,0.19713466279512729
idx121,feature14,0.29058011282167145
idx122,feature14,0.4886942261938746
idx123,feature14,0.46185610738729527
idx124,feature14,0.5274875070142937
idx125,feature14,0.48649838010969987
idx126,feature14,1.3104286274716832
idx127,feature14,1.4480349820799623
idx128,feature14,1.1520837265128656
idx129,feature14,0.8722353422297164
idx130,feature14,1.2662677228899484
idx131,feature14,0.17200442427623935
idx132,feature14,0.24934700301883594
idx133,feature14,0.3203460264071502
idx134,feature14,0.8402735825600629
idx135,feature14,0.1383347843188945
idx136,feature14,0.36865464025899286
idx137,feature14,-0.10613607971921846
idx138,feature14,-0.28570749282505786
idx139,feature14,-0.298150620635381
idx140,feature14,0.08026685453738666
idx141,feature14,0.37158243503789234
idx142,feature14,-0.043432474871119627
idx143,feature14,-0.2847315612320914
idx144,feature14,0.07758304265672863
idx145,feature14,-0.32035306437536926
idx146,feature14,0.1515098608239424
idx147,feature14,-0.19616576917037978
idx148,feature14,0.4452652703068647
idx149,feature14,0.040985607920484286
idx150,feature14,-0.15078495009743664
idx151,feature14,0.2874083351445302
idx152,feature14,-0.06173119223924187
idx153,feature14,0.4362379030719243
idx154,feature14,0.4613681415908121
idx155,feature14,0.2630100453203672
idx156,feature14,-0.2683847070499022
idx157,feature14,-0.5601882533468913
idx158,feature14,-0.4923610076357182
idx159,feature14,-0.436488923938385
idx160,feature14,-0.4713784783869381
idx161,feature14,-0.4984605800917589
idx162,feature14,-0.37866497705511876
idx163,feature14,-0.4899211786533019
idx164,feature14,-0.5165153145616396
idx165,feature14,-0.6182561831283991
idx166,feature14,-0.5921500130165447
idx167,feature14,-0.6346030373105883
idx168,feature14,-0.7587903325155778
idx169,feature14,-0.6002014486585185
idx170,feature14,-0.6180122002301575
idx171,feature14,-0.3823247205287432
idx172,feature14,-0.3708575243113867
idx173,feature14,-0.3410916107259078
idx174,feature14,-0.08124982409857226
idx175,feature14,0.008291899556105852
idx176,feature14,-0.036600953720353935
idx177,feature14,-0.11809124173305835
idx178,feature14,-0.10808794290515154
idx179,feature14,0.036593915752134894
idx180,feature14,-0.23349515260134912
idx181,feature14,-0.05782746586737582
idx182,feature14,0.0319582406855439
idx183,feature14,0.09100210206001827
idx184,feature14,-0.29278299687406517
idx185,feature14,-0.061487209341000264
idx186,feature14,0.03147027488906069
idx187,feature14,-0.09954854146669449
idx188,feature14,-0.3249887394419603
idx189,feature14,-0.2381308276679401
idx190,feature14,-0.003175296661250697
idx191,feature14,-0.32108501307009424
idx192,feature14,-0.322548910459544
idx193,feature14,-0.28351164674088325
idx194,feature14,-0.4969966827023092
idx195,feature14,-0.23251922100838265
idx196,feature14,-0.34645923448722366
idx197,feature14,-0.4018433523880736
idx198,feature14,-0.43234121466827735
idx199,feature14,-0.32035306437536926
idx200,feature14,-0.44332044508915064
idx201,feature14,-0.34694720028370696
idx202,feature14,-0.35695049911161375
idx203,feature14,-0.3418235594206327
idx204,feature14,-0.4799178798253951
idx205,feature14,-0.6145964396547746
idx206,feature14,-0.6170362686371909
idx207,feature14,-0.4635710256432059
idx0,feature15,-0.3257066157895909
idx1,feature15,1.219167792735437
idx2,feature15,0.6777831338840362
idx3,feature15,-0.3562981882356311
idx4,feature15,0.33201219180027225
idx5,feature15,1.3363636759089992
idx6,feature15,0.35657162320061453
idx7,feature15,0.1273502634640882
idx8,feature15,-0.5706546289666872
idx9,feature15,-0.5713009297930118
idx10,feature15,-0.6199889253761462
idx11,feature15,-0.37762611550434927
idx12,feature15,-0.2287614918408722
idx13,feature15,0.33201219180027225
idx14,feature15,-0.3005008835629241
idx15,feature15,0.11851748550431607
idx16,feature15,-0.10273283070753776
idx17,feature15,0.42572581161736706
idx18,feature15,0.3380443328459704
idx19,feature15,0.6894165487578824
idx20,feature15,-0.29188353921192683
idx21,feature15,0.054749137306936556
idx22,feature15,-0.2858513981662288
idx23,feature15,-0.25870676346058746
idx24,feature15,-0.6411014190360894
idx25,feature15,-0.7804869639134696
idx26,feature15,0.15988073838910274
idx27,feature15,0.7359502082532673
idx28,feature15,0.1413534480344587
idx29,feature15,0.08577157697052662
idx30,feature15,0.26113453451332014
idx31,feature15,0.2878483020014116
idx32,feature15,0.17603825904722256
idx33,feature15,-0.37676438106924953
idx34,feature15,-0.06934062134742347
idx35,feature15,-0.31838187309124333
idx36,feature15,-0.6609213110433831
idx37,feature15,-0.4538896130106747
idx38,feature15,-0.36793160310947737
idx39,feature15,-0.37762611550434927
idx40,feature15,-0.24405727806389224
idx41,feature15,-0.21238853757397747
idx42,feature15,-0.10811867092691103
idx43,feature15,0.3408449697600444
idx44,feature15,-0.19687731774218237
idx45,feature15,-0.011604414195742077
idx46,feature15,0.7562009674781109
idx47,feature15,-0.47866447801979173
idx48,feature15,-0.6921591843157481
idx49,feature15,-0.5706546289666872
idx50,feature15,-0.5482495336540943
idx51,feature15,-0.1833050003893618
idx52,feature15,-0.26215370120098647
idx53,feature15,-0.3153658025683943
idx54,feature15,-0.387751495116771
idx55,feature15,-0.36362293093397874
idx56,feature15,-0.3795650179833236
idx57,feature15,-0.571085496184237
idx58,feature15,-0.633561242728967
idx59,feature15,-0.6555354708240099
idx60,feature15,-0.5687157264877127
idx61,feature15,-0.33820176509853694
idx62,feature15,-0.5344617826924988
